course_id,title,platform,category,instructor,learning_product,level,duration,skills,rating,reviews,data_source,url,title_norm,rating_known,rating_clean,duplicate_title_platform,duplicate_title_platform_level,canonical_key,canonical_course_id,course_text,source_course_ids,source_row_count
623,Python for Data Visualization:Matplotlib & Seaborn(Enhanced),Coursera,Information Technology,Coursera Project Network,Guided Project,Beginner,Less Than 2 Hours,"Matplotlib, Seaborn, Plot (Graphics), Scatter Plots, Histogram, Data Visualization, Data Visualization Software, Statistical Visualization",4.2,63.0,Curated,,python for data visualization matplotlib seaborn enhanced,True,4.2,False,False,python for data visualization matplotlib seaborn enhanced||coursera,584,"Title: Python for Data Visualization:Matplotlib & Seaborn(Enhanced) | Platform: Coursera | Category: Information Technology | Level: Beginner | Instructor: Coursera Project Network | Learning Product: Guided Project | Skills: Matplotlib, Seaborn, Plot (Graphics), Scatter Plots, Histogram, Data Visualization, Data Visualization Software, Statistical Visualization",623,1
624,"Project Management Communication, Stakeholders & Leadership",Coursera,Business,SkillUp EdTech,Course,Intermediate,1 - 3 Months,"Stakeholder Engagement, Resource Management, Stakeholder Management, Project Schedules, Project Management Institute (PMI) Methodology, Negotiation, Project Management, Leadership, Team Leadership, Emotional Intelligence, Project Management Life Cycle, Communication",4.9,88.0,Curated,,project management communication stakeholders leadership,True,4.9,False,False,project management communication stakeholders leadership||coursera,585,"Title: Project Management Communication, Stakeholders & Leadership | Platform: Coursera | Category: Business | Level: Intermediate | Instructor: SkillUp EdTech | Learning Product: Course | Skills: Stakeholder Engagement, Resource Management, Stakeholder Management, Project Schedules, Project Management Institute (PMI) Methodology, Negotiation, Project Management, Leadership, Team Leadership, Emotional Intelligence, Project Management Life Cycle, Communication",624,1
625,Programming and Application Foundations,Coursera,Computer Science,Illinois Tech,Course,Intermediate,1 - 3 Months,"Web Development, Database Design, Relational Databases, Web Applications, Web Development Tools, Full-Stack Web Development, Database Systems, Application Deployment, HTML and CSS, Back-End Web Development, Application Development, Cloud Applications, Front-End Web Development, JavaScript Frameworks, Web Servers, Scripting, Javascript, Network Protocols",3.3,581.0,Curated,,programming and application foundations,True,3.3,False,False,programming and application foundations||coursera,586,"Title: Programming and Application Foundations | Platform: Coursera | Category: Computer Science | Level: Intermediate | Instructor: Illinois Tech | Learning Product: Course | Skills: Web Development, Database Design, Relational Databases, Web Applications, Web Development Tools, Full-Stack Web Development, Database Systems, Application Deployment, HTML and CSS, Back-End Web Development, Application Development, Cloud Applications, Front-End Web Development, JavaScript Frameworks, Web Servers, Scripting, Javascript, Network Protocols",625,1
626,Cybersecurity Policy Foundations,Coursera,Computer Science,Infosec,Course,Mixed,1 - 4 Weeks,"Cyber Security Policies, Cyber Security Assessment, Risk Management Framework, Security Management, Cyber Risk, Cybersecurity, Cyber Governance, Cyber Security Strategy, Security Awareness, Technical Communication",4.0,200.0,Curated,,cybersecurity policy foundations,True,4.0,False,False,cybersecurity policy foundations||coursera,587,"Title: Cybersecurity Policy Foundations | Platform: Coursera | Category: Computer Science | Level: Mixed | Instructor: Infosec | Learning Product: Course | Skills: Cyber Security Policies, Cyber Security Assessment, Risk Management Framework, Security Management, Cyber Risk, Cybersecurity, Cyber Governance, Cyber Security Strategy, Security Awareness, Technical Communication",626,1
627,Data Visualization and Communication with Tableau,Coursera,Information Technology,Duke University,Course,Mixed,1 - 3 Months,"Presentations, Data Storytelling, Data Presentation, Data Visualization, Interactive Data Visualization, Tableau Software, Dashboard, Data Visualization Software, Business Analytics, Business Analysis, Data Analysis, Trend Analysis, Stakeholder Communications",4.3,49.0,Curated,,data visualization and communication with tableau,True,4.3,False,False,data visualization and communication with tableau||coursera,588,"Title: Data Visualization and Communication with Tableau | Platform: Coursera | Category: Information Technology | Level: Mixed | Instructor: Duke University | Learning Product: Course | Skills: Presentations, Data Storytelling, Data Presentation, Data Visualization, Interactive Data Visualization, Tableau Software, Dashboard, Data Visualization Software, Business Analytics, Business Analysis, Data Analysis, Trend Analysis, Stakeholder Communications",627,1
628,3D Models with Adobe Photoshop: Design a Pickleball Paddle,Coursera,Computer Science,Coursera Project Network,Guided Project,Intermediate,Less Than 2 Hours,"Typography, Adobe Photoshop, 3D Modeling, Graphic and Visual Design, Graphic Design, Design, Digital Design, Color Theory, Adobe Creative Cloud",4.4,7.0,Curated,,3d models with adobe photoshop design a pickleball paddle,True,4.4,False,False,3d models with adobe photoshop design a pickleball paddle||coursera,589,"Title: 3D Models with Adobe Photoshop: Design a Pickleball Paddle | Platform: Coursera | Category: Computer Science | Level: Intermediate | Instructor: Coursera Project Network | Learning Product: Guided Project | Skills: Typography, Adobe Photoshop, 3D Modeling, Graphic and Visual Design, Graphic Design, Design, Digital Design, Color Theory, Adobe Creative Cloud",628,1
629,Making Money as a Freelancer,Coursera,Business,California Institute of the Arts,Course,Beginner,1 - 3 Months,"Financial Data, Financial Analysis, Financial Forecasting, Small Business Accounting, Accounting, Price Negotiation, Revenue Forecasting, Business Planning, Budgeting, Financial Planning, Financial Management, Forecasting, Business Metrics, Bookkeeping, Balance Sheet, Expense Management, Decision Making, Goal Setting",4.8,124.0,Curated,,making money as a freelancer,True,4.8,False,False,making money as a freelancer||coursera,590,"Title: Making Money as a Freelancer | Platform: Coursera | Category: Business | Level: Beginner | Instructor: California Institute of the Arts | Learning Product: Course | Skills: Financial Data, Financial Analysis, Financial Forecasting, Small Business Accounting, Accounting, Price Negotiation, Revenue Forecasting, Business Planning, Budgeting, Financial Planning, Financial Management, Forecasting, Business Metrics, Bookkeeping, Balance Sheet, Expense Management, Decision Making, Goal Setting",629,1
631,Advanced Microsoft Power BI,Coursera,Information Technology,Edureka,Course,Advanced,1 - 4 Weeks,"Dashboard, Power BI, Data Transformation, Data Modeling, Interactive Data Visualization, Data Visualization Software, Business Intelligence, Microsoft Excel, Data Manipulation, Data Analysis, Predictive Modeling, Advanced Analytics, Applied Machine Learning, Key Performance Indicators (KPIs), Business Metrics",4.7,7.0,Curated,,advanced microsoft power bi,True,4.7,False,False,advanced microsoft power bi||coursera,591,"Title: Advanced Microsoft Power BI | Platform: Coursera | Category: Information Technology | Level: Advanced | Instructor: Edureka | Learning Product: Course | Skills: Dashboard, Power BI, Data Transformation, Data Modeling, Interactive Data Visualization, Data Visualization Software, Business Intelligence, Microsoft Excel, Data Manipulation, Data Analysis, Predictive Modeling, Advanced Analytics, Applied Machine Learning, Key Performance Indicators (KPIs), Business Metrics",631,1
632,Bioconductor for Genomic Data Science,Coursera,Data Science,Johns Hopkins University,Course,Mixed,1 - 4 Weeks,"Bioinformatics, R Programming, Statistical Programming, Data Analysis, Data Manipulation, Data Structures, Software Installation, Data Import/Export, Data Access, Object Oriented Programming (OOP)",4.8,191.0,Curated,,bioconductor for genomic data science,True,4.8,False,False,bioconductor for genomic data science||coursera,592,"Title: Bioconductor for Genomic Data Science | Platform: Coursera | Category: Data Science | Level: Mixed | Instructor: Johns Hopkins University | Learning Product: Course | Skills: Bioinformatics, R Programming, Statistical Programming, Data Analysis, Data Manipulation, Data Structures, Software Installation, Data Import/Export, Data Access, Object Oriented Programming (OOP)",632,1
633,"Grow to Greatness: Smart Growth for Private Businesses, Part I",Coursera,Business,University of Virginia,Course,Mixed,1 - 3 Months,"Growth Strategies, Business Strategies, Business Planning, Business Development, Business Marketing, Strategic Marketing, Product Strategy, New Business Development, Business Priorities, Competitive Analysis, Entrepreneurship, Process Analysis, Business Modeling, Business Research, Business Analysis, Business Process, Business Management, Market Opportunities, Innovation, Operational Excellence",4.6,1100.0,Curated,,grow to greatness smart growth for private businesses part i,True,4.6,False,False,grow to greatness smart growth for private businesses part i||coursera,593,"Title: Grow to Greatness: Smart Growth for Private Businesses, Part I | Platform: Coursera | Category: Business | Level: Mixed | Instructor: University of Virginia | Learning Product: Course | Skills: Growth Strategies, Business Strategies, Business Planning, Business Development, Business Marketing, Strategic Marketing, Product Strategy, New Business Development, Business Priorities, Competitive Analysis, Entrepreneurship, Process Analysis, Business Modeling, Business Research, Business Analysis, Business Process, Business Management, Market Opportunities, Innovation, Operational Excellence",633,1
634,Exploratory Data Analysis in AWS,Coursera,Data Science,Whizlabs,Course,Beginner,1 - 4 Weeks,"AWS Kinesis, Amazon Redshift, Data Analysis, Real Time Data, Applied Machine Learning, Data Pipelines, Data Processing, Extract, Transform, Load, Exploratory Data Analysis, Amazon S3, Data Warehousing, Data Sharing, Data Visualization Software",4.7,213.0,Curated,,exploratory data analysis in aws,True,4.7,False,False,exploratory data analysis in aws||coursera,594,"Title: Exploratory Data Analysis in AWS | Platform: Coursera | Category: Data Science | Level: Beginner | Instructor: Whizlabs | Learning Product: Course | Skills: AWS Kinesis, Amazon Redshift, Data Analysis, Real Time Data, Applied Machine Learning, Data Pipelines, Data Processing, Extract, Transform, Load, Exploratory Data Analysis, Amazon S3, Data Warehousing, Data Sharing, Data Visualization Software",634,1
